    0.843500    0.208712    0.527443    0.527437    0.527423    0.527669    0.527841    0.528034    0.527820    0.527707    0.527408    0.527526    0.527576    0.527858    0.527753    0.527696    0.527481    0.527569    0.527536    0.527726    0.527647    0.527870    0.527918    0.528101    0.527972    0.528033    0.527969    0.528079    0.528023    0.528306    0.528285    0.528445    0.528380
    1.084500    0.208712    0.527785    0.527767    0.527726    0.527528    0.527319    0.527409    0.527525    0.527661    0.527651    0.527740    0.527841    0.527941    0.527805    0.527619    0.527432    0.527476    0.527547    0.527654    0.527672    0.527799    0.527888    0.527956    0.527834    0.527846    0.527918    0.528036    0.528054    0.528249    0.528317    0.528384    0.528338
    1.325500    0.208712    0.528134    0.527842    0.527515    0.527454    0.527389    0.527533    0.527600    0.527833    0.527822    0.527877    0.527739    0.527757    0.527570    0.527582    0.527519    0.527639    0.527647    0.527748    0.527718    0.527865    0.527849    0.527933    0.527828    0.527983    0.528005    0.528127    0.528124    0.528354    0.528292    0.528428    0.528407
    1.566500    0.208712    0.527828    0.527808    0.527583    0.527523    0.527323    0.527497    0.527546    0.527768    0.527708    0.527775    0.527653    0.527716    0.527578    0.527586    0.527397    0.527454    0.527298    0.527475    0.527508    0.527806    0.527917    0.528066    0.527952    0.528027    0.527909    0.528024    0.527995    0.528247    0.528227    0.528287    0.528183
   -1.446000    0.000000    0.527344    0.527415    0.527406    0.527543    0.527599    0.527837    0.527881    0.528102    0.528065    0.528112    0.527907    0.527747    0.527377    0.527231    0.527117    0.527344    0.527466    0.527705    0.527709    0.527890    0.527928    0.528104    0.528074    0.528202    0.528175    0.528226    0.528078    0.528150    0.528066    0.528148    0.528070
   -1.205000    0.000000    0.527573    0.527512    0.527424    0.527351    0.527219    0.527541    0.527842    0.528196    0.528202    0.528265    0.528097    0.527985    0.527538    0.527190    0.526936    0.527119    0.527330    0.527658    0.527696    0.527879    0.527967    0.528148    0.528106    0.528210    0.528223    0.528277    0.528077    0.528168    0.528091    0.528225    0.528216
   -0.964000    0.000000    0.527407    0.527523    0.527470    0.527479    0.527386    0.527685    0.527836    0.528086    0.528024    0.528146    0.528066    0.528102    0.527691    0.527365    0.526931    0.526989    0.527097    0.527494    0.527644    0.527948    0.528013    0.528214    0.528127    0.528256    0.528210    0.528251    0.528038    0.528207    0.528154    0.528228    0.528080
   -0.723000    0.000000    0.527233    0.527347    0.527543    0.527731    0.527767    0.527850    0.527764    0.527838    0.527795    0.527937    0.528013    0.528058    0.527700    0.527378    0.527067    0.527149    0.527255    0.527464    0.527545    0.527840    0.528065    0.528265    0.528127    0.528144    0.528116    0.528167    0.528092    0.528261    0.528175    0.528221    0.528130
   -0.482000    0.000000    0.527615    0.527782    0.527820    0.527585    0.527259    0.527523    0.527670    0.527926    0.527928    0.528040    0.528025    0.528062    0.527638    0.527287    0.526964    0.527108    0.527248    0.527501    0.527500    0.527802    0.528058    0.528317    0.528147    0.528132    0.528149    0.528290    0.528122    0.528263    0.528230    0.528313    0.528279
   -0.241000    0.000000    0.527525    0.527426    0.527407    0.527591    0.527773    0.528140    0.528113    0.527935    0.527590    0.527722    0.527818    0.527984    0.527587    0.527177    0.526899    0.527145    0.527418    0.527625    0.527475    0.527655    0.527973    0.528361    0.528202    0.528052    0.527917    0.528104    0.528037    0.528189    0.528207    0.528362    0.528294
    0.000000    0.000000    0.527168    0.527166    0.527146    0.527461    0.527824    0.528286    0.528354    0.528079    0.527659    0.527688    0.527768    0.527967    0.527659    0.527280    0.526996    0.527195    0.527447    0.527637    0.527397    0.527481    0.527748    0.528244    0.528359    0.528318    0.528148    0.528149    0.528023    0.528210    0.528251    0.528368    0.528268
    0.241000    0.000000    0.527877    0.527677    0.527315    0.527151    0.527165    0.527686    0.527983    0.527995    0.527783    0.527834    0.527861    0.527997    0.527669    0.527354    0.527101    0.527242    0.527486    0.527677    0.527545    0.527627    0.527752    0.528090    0.528118    0.528118    0.528004    0.528037    0.527986    0.528194    0.528239    0.528433    0.528465
    0.482000    0.000000    0.527341    0.527290    0.527307    0.527402    0.527588    0.527960    0.528109    0.528090    0.527860    0.527981    0.528017    0.528131    0.527781    0.527349    0.527056    0.527163    0.527415    0.527653    0.527591    0.527722    0.527880    0.528158    0.528071    0.528076    0.528070    0.528206    0.528140    0.528261    0.528268    0.528357    0.528262
